reviews,ratings,date
My family and I stayed here for some vacation this December. The hotel is quite average and the room space is average as well. Rates are relatively cheap and their staff is quite helpful. They have a nice pool out front and their dinner buffet is cheap and has a good selection.,3,December 2012
room is clean and ac is good.staffs are nice and acomodating.security is good.beachfront is clean and relaxing.what is just funny is the breakfast that you have to endure the same menu for the rest of your stay. maybe because its free. purga ka bay!,4,December 2012
"I am not impressed of the location especially the first rooms we were offered but they changed us to a room where we were able to stay together with four beds, but when you open the patio door, there was no view at all.  It was next to a staff cafeteria.  I woke up at 0500 this morning with staff noise.  I called four times.  The noise would subside but after 10 minutes, they would play loud music.  It was almost 0800 when the front desk personnel was able to stop them.  I did not sleep on my entire stay.  The swimming pool look dirty.  Breakfast is not appetizing.  Except for the noisy staff, majority of the staff are friendly and responded fast to our request.",3,December 2012
"Very friendly and charming staffs, nice rooms but the most i like was the toilet/bath.Very affordable and you won't regret...highly reccommended :) very neat and tidy rooms...lovely foods in their restaurant :)",5,April 2012
"We have a whole family vacation and quite excited because its our 1st time to travel along  with my 4 kids and hubby . I  want this vacation be a great one even our budget is not that much. I got my booking through internet, Upon arrival in LA CARMELA DE BORACAY we are surprised because the hotel's policy is asking for a 2 thousand pesos deposit  I'm quite irritated  because its my 1st time to hear a hotel is asking for deposit in your stay even its already PAID. The hotel staff explained everything that if we check out we're going to refund the money , so I counted all the money that we needed because going to and pro in Boracay they have plenty of taxes to be paid and  we rented  a car to bring us back to Kalibo..for our flight to manila. La carmela's policy is if you have…",1,December 2012
"Hi, The hotel staff are very friendly, environment are very clean. It was very much better than my expectation.I had booked 5 rooms with my group member and all of them enjoy the stay. The location is very good and it is beach front. Value for money.  Area to improve: it will be good to change the set breakfast to buffet as the set breakfast with rice is the morning is not suitable for others country taste.  Western breakfast will be good for all.",4,November 2012
"We had a great experienced at La Carmela de Boracay, nice hotel and location. we stayed 4D/3N (Nov.17-20,2012). Staff and crew are very friendly and accomodating,welcome drink is also great. Breakfast food is good &  fit to my taste. Thank you La Carmela for upgrading our room into suite room, thanks for such a wonderful privilege that you have given us. We enjoyed our stay in your hotel and very much satisfied for the services rendered to my family.",4,November 2012
"At first I wanted to rate this place average because it really isn't that bad. But my reviews are based on whether or not I would return to this place. And sadly, the answer is no.  Because of it's very cheap price, a lot of people stay in La Carmela. Which means it can get cramped and noisy. I was with a group and we were admittedly a little noisy so I didn't mind this as much. However, for those who want a quiet, intimate vacation, it would probably be better to choose something else.  I supposed that for the price, the rooms weren't too bad. Except the room we got had a very musty, sour odor. The toilet was also broken. The next day, we had to move to a different room because the toilet simply wouldn't flush. The room they moved us into had a much smaller bathroom but I…",2,November 2012
"We stayed on this Hotel last November 9-11, 2012 during our Barkada Vacation. The staff and crew were so friendly and nice. The breakfast was good for me nothing special. The location was so good because since it is near from the beach.  Overall we were all satisfied during our stay in this hotel.",4,November 2012
From the moment we checked into this hotel it didn't feel right for us. Silly rules and regulations and overpriced extras make it like a school rather than a hotel. Staff needed to more focus on the customer. The Hotel is pretty clean and well postioned. The food is  provincial quality level. I am paying for good food not junk. If you are on a budget it is just okay but better places to stay eleswhere. Not recommended.,2,February 2012
"Hotel Really Look nice Outside but inside its not that good we had 2 rooms last october 22-25 2012 that was just last month the shower is not working well it should be hot and cold but only cold shower is working, It was fine to average people but its not really good because you really dont get what you pay for.. in regards with the shampoo and soap its fine because they are giving it for FREE everyday but who cares? Anyone can buy shampoo and soap they really need to fix the amenities showers are broken even the sink. they are very strict with their pool you need to wear swim suits only policy! :) Shirts and shorts are not allowed. in regards with the breakfast too It is expensive for the egg they alreadt call it as a buffet when you can only have egg, corn beef, some kind of…",3,October 2012
"Our first time in Boracay became memorable because of good people in La Carmela de Boracay Hotel and the people around it. The staff and crews are very kind and polite. The food, drinks and service are great. Lots of people coming in and out every time but the hotel was kept clean at all times. The location of the hotel from the beach is very nice. They really are fronting the beach :) The room is clean and spacious!  Haven't tried the fitness center nor spa since we went there for the beach :) All in all, we loved our stay in this hotel. And we will not hesitate to choose them again in the future.  Many thanks for La Carmela de Boracay for a wonderful vacation we had! Celebrating my wife's birthday in your resort was really a good idea :)",5,November 2012
"We were going to book the Crown Regency but decided to give this dump a go, big mistake. The Hotel looked nice, no problem there. Check in was chaotic and disorganised. At check in I was going to leave as the receptionists looked confused. Yet for some insane reason I held in there and booked a room. My first request for a room with a view was not available then I was supposedly upgraded to an extra cost to a room without a window? At that point I should have left. Still like a fool I took the room and sure enough It looked like an attic room. The room was nice, small and the aircon worked but was awkward to get to. The bathroom was clean and everything worked. Down stairs was similarly chaotic, no chance of eating anything decent here. The breakfast looked good but was bland…",2,March 2012
"We stayed at the La Carmela de Boracay for 5 nights in October 2012.   We arrived around lunchtime and were greeted with a free cold drink which was nice.  The staff were very friendly helpful and explained everything to us about the hotel.  We were not able to check in for 2 hours but the staff took care of our luggage so we could go and get something to eat.   We booked an executive deluxe room and although it was a bit smaller than we expected it was clean,nicely decorated and the air conditioning worked well.   Although we were not promised a balcony we we booked we were very disappointed the room didn't even have a window.   We had to go down to the ground floor just to see what the weather was like !    A buffet breakfast was included but the choice was limited to rice,…",3,October 2012
"We stayed here with my friends last Nov 2-4 and we were surprised that they upgraded our room from standard to Panoramic view.Excellent service, staff very friendly and we love the food... We all enjoyed and we will stay with La Carmela again.",5,November 2012
"we stayed in La Carmella Last Oct 25-27,2012. All of my friends were there a day before so im not sure how was the service at the reception.   -our room was located at 4th flr, so u can sleep well since it far from noises.  -the AC was working fine, same as the hot and cold shower.  -they provide new towels every time you ask to 'make-up' the room, though sometimes you have to follow up with them since they only have few room cleaning staffs i guess. but they clean efficiently. -the hallway was always clean and there is always someone mapping the floor. -they also have cable and good channels, and ceiling fans.  -they have a mini ref, should have been better if there was a microwave.  -they charge 25pesos if you have some left over foods you want to be reheated at the dining…",4,November 2012
"We are group of friends staying in the other hotel near La Carmela. One night, we decided to have a dinner at the resort. Some of my friends want to go swimming also. Since we are not in house guests of La Carmela, we tried to inquire first if they can allow us to go swimming in their infinity pool if we will have dinner (Ala Carte, not buffet), one of the staff said, it is not possible. But my friends are really eager to god swimming, so we asked another staff, the second staff said YES, that we can go swimming if we will order some food. So, my friends and I went back to our hotel to change and when we went back to La Carmela, another hotel staff said we CAN'T go swimming since we are not staying in the hotel even if we order some food.   Some of the hotel staff of this resort…",2,October 2012
"We stayed in La Carmela, Boracay from 21-23 July 2012 and found the place Boracay very exotic destination, When we reached hotel in evening we found hotel staff very hospitable and smiling faces, The Hotel is little crowded, swimming pool is little small in size, Rooms size is very small.  The very good thing about the hotel is their location, it is just stone throw away distance, food is average, but the staff is very cooperative and humble.",3,July 2012
"My wife and I stayed here one night sharing a room with two friends.  The hotel is typical of western style hotels, and the amenities are what you would expect from say, a Holiday Inn in the states.  Some of the highlights are a very nice pool (two actually), and a nice pool side bar with reasonably priced drinks.  Plus it's right on the beach and about a 10-15 minute walk from D Mall.  Given all the other options in Boracay, this resort may disappoint if you're looking for luxury.  But if you're booking a room for four, prices aren't much higher than any budget place on the island, and considering that, the Carmela is a really great value.",4,October 2012
"buffet dinner was really really bad. the free breakfast was cold scrambled eggs and watery corned beef. the semi deluxe hotel room was very basic - don't expect anything else coz its good only for keeping your bags. for the price of the rooms in a higher category, you can get better accommodations in Boracay.",2,September 2012
Good hotel very good massage service in the room.  Limited breakfast buffet but price is reasonable Although service staff doesnt know how to smile :( they offer shuttle service which cost around 575 per head but i suggest that you go straight to the office of the bus station their shuttle service with boat transfer from boracay to kalibo airport only cost 350 pesos which is way much cheaper.,4,September 2012
"CONS 1. Rooms were ugly. I booked a Quad room for 3 nights and paid around Php3,500 total.   2. Food was blah, so much that I did not use my complimentary breakfast the following mornings.   3. Customer service was terrible. I had a concern before going on my trip and it took them forever to pick up. The line (the number written on the booking confirmation) would just keep on ringing. They finally picked up after around my 15th try. 4. Pretty long walk going to D'mall. 5. They ask you to pay a deposit of Php2,000 upon check-in.  PROS I can't think of any. Sorry.",2,September 2012
"We stayed at La Carmela during off season and yet it seems many were booked on those days we were there.  The hotel is in a very good location, the rooms given to us were ok (our group occupied 3 rooms) with basic amenities like hot and cold shower, toiletries, safe, ref.  Don't expect a lot with the set breakfast though...With the amount we paid, La Carmela de Boracay has given us good value for our money...I will definitely recommend this hotel to friends and clients....",3,August 2012
"If you will spend most of your time hitting the beach or going around Boracay, then you won't mind the simplicity of the Hotel. It has all the basic things you need in your room - a bathroom, working AC, closet and a full cabled TV. Other than that, there's not much you can do there. They have wifi service in common areas and they also have a pool. Location-wise, it's fine though it's a bit far from D'mall and is not located in the classy cluster of Boracay. If you're on a budget, this hotel would be a great pick. They also have plenty of rooms and elevator for ease of access. For their price, it's definitely a bargain. You somehow get your money's worth.",3,August 2012
"We were 5 and we stayed there this past weekend, Aug 24-27.   Cheap Rates. 4 days 3 nights for only 5k.  Room was standard wih basic amenities, cable tv (CRT not LCD / LED), a/c, 2-double sized beds, 4 towels.  Cheap toiletries (soap, shampoo) & no toothbrush, toothpaste, shaving kit, no glass / cup.  Monoblock chair & table at the balcony, while other units have sturdy wooden chair & table.  No hot water.  Requests for hot water / electric kettle comes at a price (P500). Drinking stations are available per floor but not available on every floor's wing / hallway. You're lucky if the drinking station is near your hallway.  Hallways are too small and the rooms  are too closely spaced.  All rooms have balcony but practically no view of the beach or anything interesting. The only…",2,August 2012
"Affordable since you get a good sized room for the price. Room has its own ref and there's even cable tv. Noisy cause you hear the conversation in the hallway. Unfortunately, we were placed at the floor dominated by the young crowd, hence, their late night noise kept us awake for two nights as well. Even my 8 year old daughter would wake up everytime a noisy crowd would pass by in front of our room. The hotel staff should be perceptive enough to book families with other families on the same section of the hotel, not mix them with the young crowd who smoke and enjoy late nights. I think this is just common sense.  Crowded, even on off season. You had to wait for a table during breakfast.",3,August 2012
"La Carmela is only popular because they offer high commissions to travel agents - easy money. So the travel agents only promote La Carmela, without thinking of their clients. Own pockets first. Clients' satisfaction onsite dosnt matter. But because it is ""cheap"", clients fall into the trap..And regret after... Look at the reviews  It is not normal that out of more than 300 reviews, only 10 think that it was excellent. And maybe those ""excellent""  reviews were written by the staff or friends (or free stays). Bad scores don't lie...  We were at La Carmela the last few days - and no way it shows the standards that a hotel should have. Very poor customer service. Poor maintenance. Too many rules. You feel like you are in a factory, a hospital..or even a school with all kinda rules…",1,August 2012
"The room was average but I did not like the bathroom. It didn't seem / feel clean. The towels were one of the worse (not soft and does not smell nice). Beach towels are to be rented (booo!). Our friend lost his money when they had their room cleaned, dishonest housekeeping. Not going back here, not safe, not clean.",2,February 2012
"Our barkada booked two standard rooms on La Carmela.  We got the packages from one of the Travel Fairs at SM Megamall.  The owner was at the fair and he was very accommodating to us.  I can't really say it this is a value if we got the regular prices, so I'll just point out what I liked about it.  For one, they have purified water dispensers around the place so you would save a lot instead of buying purified water all the time.    They also have their own pool (albeit small) which you can just dip on if you don't want to go to the beach.    The breakfast buffet is a value, not pricey but enough to get your fill of silogs with brewed coffee. I can't remember the price, but since a cheapskate like me availed it, then it must have been worth it :)  On the downside, the dining area…",3,September 2011
"As a couple we have been to this paradise island multiple times, but it was the first time for our 2 kids.  It was our eldest's 13th Birthday and took the chance to celebrate in Boracay. We were looking for a cost-effective accomodation, with beachfront and a swimming pool would be a plus.  La Carmela fit the bill.  We were able to take advantage of low season rates as it was in November.  We booked directly with the hotel months in advance to secure the booking.  Breakfast voucher was only for two, so we just paid for an extra plate. Check-in went smoothly as we were greeted by a welcome drink.  The room was enough for our needs and there was a walk-out balcony. We tried the dinner buffet on the 1st night - good volume but quite limited choices.  We tried the Mongolian buffet…",3,November 2011
"came in on july 14 2012 on time but was not checked in on time . we waited almost 20 to 30 min in order to get the booked rooms, which was already booked 1 month ago. then then next day we are to get breakfast and we noticed we were given 10 stubs only where for 5 rooms occupied they even charged each additional persons per head including kids who are six year old and below. That when booking the hotel  the person I spoke charged each person  for 13 adults plus the kids in detail in the receipt   and we had hard time talking to the staff and the supervisor on the morning of july 15 just to get a proper breakfast which we waited for them to decide 30min to an hour just to get food. and  before I forget the hotel promoted , standard to deluxe rooms max of four persons. so when you…",1,July 2012
"We stayed at La Carmela last December 2011 to meet with my foreign friends staying for Christmas.  The place is just ""ok"" for its price.  The rooms are a little small considering that we already avail the family room.  Some of the fixtures are not so clean and I think the resort needs renovation.  The staff are very accommodating though but there's not much to do in the resort.  Anyway, its Boracay and you have all the activities in the beach.  Their food is good and they offer dinner buffet from 6PM - 9 PM.  Their pools are small though and not so clean.    Overall I would say it's ok if you're looking for a budget friendly resort in Boracay that is near d mall, markets, outdoor activities and food tripping.  You will be staying more outside so it's a decent place to sleep into.",3,December 2011
"My cousin and I made reservations at this hotel for an executive suite. When we checked in on a Friday, they had no more executive suites left and they upgraded us for free to an ocean view suite. Nice. However, when we actually got to our room, an ""ocean view"" is relative. The hotel is facing perpendicular to the ocean so an ocean view is only visible through a trip out onto your tiny balcony. You really can't see the ocean when standing inside your hotel room. Also, the 2 beds in the ocean view room are a queen and a single. The single seems to be an afterthought in terms of what furniture to the put in the room: the single made the room so cramped we kept bumping into it on our way to the door. The vanity and closet are right in front of the door which I didn't understand…",3,August 2012
"I stayed with my family of 9 pax for the 1st time vacation in Boracay and got 3 triple room accommodation in the attic floor. The hotel staff were very kind anf accommodating, however, we found it a little frustrating since we were supposed to be reserved in the rooms at the 2nd floor only to find out we were transferred to the attic area (which was not really convenient for our 3 elder company (mom, dad and grandpa).  The rooms we had were not equipped with enough toiletry supplies as the one provided (shampoo, soap, etc) was only for one person instead of 3 persons per room. I guess they deducted those supplies for the discount they give us:-)  We also availed of the set meal (breakfast, lunch and dinner) and was a bit disappointed too because they served us only 1 meat viand…",3,July 2012
"It'a not my first time to travel with my friends. But this time, with my siblings and friends. It was also my first time to try to stay at La Carmela de Boracay Resort. Price is so-so, we got a deal from ensogo so there!   When we got there, staffs were accommodating. We were sent to our room. Nice room. We had our own ref, the small one. We didn't find any problem with the room. We had a little trouble with the location, it's a bit far from  station 1 coz our hotel is located at Station 3. it took us 30-40minutes of walking before we reach the grotto near Station one.   Breakfast is superb, we stayed there for 3night and I think it is usual that they repeat some of the food in the menu. But they serve delicious food, especially the bread. I don't know what they call that but…",4,April 2012
"We are 4 adults and 2 kids. We stayed 3 nights here in LCDB Executive Wing Family Suite. Loved the set up here with  2 adjoining rooms.  Huge Balcony. Comfort Rooms are clean. We had a good sleep. Very Relaxing to us and also the kids. Loved the Bed. Loved the pillows. My kids loved the 2 swimming pools. Breakfast not so bad. Good for 4. But me and my husband ate outside to explore good foods in Station 2.  We decided to extend our stay, so we moved to their Panorama Main Wing Room - Attic.  I was surprised coz there's a 4 single beds upstairs and 1 double bed downstairs. It was very very huge. My kids can even play hide and seek in their room. Even if we're in the attic. They have 2 service elevators.  We loved the ala carte foodie there.  Dislike: I dont like their location.…",4,March 2012
"Rooms are basic but since I travelled with 3male friends, it’s not a major problem. It’s on station 2 which is on the centre of activities, some lively bars are located nearby and nice beachside restaurants serve Filipino/asian food. Breakfast is included in the rate we pay, its edible but not a nice quality though-choices are limited. Check-in was fast as it was not peak season when we came so not too many people. Staff genuinely friendly.",3,December 2011
"WE had a family vacation and we decided to stay at this Hotel. More affordable as we are 23 persons on the family. As more cheap , also it is not high standard resort but mostly we enjoyed the beach not by hotel. BUt if you will travel couples, that should be other hotel. Most private and high level quality. It is good only for barkadas and family. We had great time. Food wasnt so great but as i said we choose the cheapest. :) Enjoy Bora!",3,May 2012
"Situated in Station 2 of Boracay, a simple hotel was built beachfront. This is where water meet the entrance of the hotel premises  during very high tide.   This hotel has a small pool infront,which visitors may find they are loosing their privacy because anyone who walks in and out the hotel can see them. I didn't try their pool because i find it too small if a group of 20 people dip into it. Moreover, the hotel's restaurant is just beside the pool so anyone eating will have a feast on your swimming styles. :/   The rooms are ok and simple. oh well i guess we just took the room not on the ocean view; because for us, no need to take the ocean view whilst the most of your trip is your'e not occupying the hotel and you just spend the night in it. Based on the customer's needs,…",4,September 2011
Pros: Beach Front.  Affordable  Cons: Mosquitoes around the lobby. Far from D'Mall Breakfast served was cold,3,May 2012
"When i first went to boracay, for my first night i stayed in a guesthouse along station 2, then i transferred  La Carmela, i was expecting that La Carmela is better cimpare to the guesthousebut upon entering the room i was shocked that its not the room i am expecting, the tvis outdated and doesn't have any remote, the room is big and clean, but i think the pricing for their wifi is too much i even compared it to the free wifi access i had when i stayed in the guest house prior to this hotel. The  have a good location fronting the beach and their buffet breakfast is very ok.",2,October 2011
"We went for a vacation on Boracay last May11-14, it was only me and my bestfriend are together on this trip. The room is just enough for 2 people. Great hotel staff services, very friendly and accommodating. The only thing that i am not satisfied here is their bathroom with an annoying smell - dont actually know it is coming from, but i think its with the water supply. Buffet breakfast in not that something to be excited about, considering the price you've paid, this i think is just fine.  Overall, this is one of the practical beachfront hotels that I would recommend in Boracay, very much accessible and budget friendly. I would recommend this hotel to those guests that are very fond on enjoying the beach than staying inside the hotel room. But for those that are also planning…",3,May 2012
Me and 11 of my friends stayed in La Carmela last week. Our team building budget was disapproved so we opted to stay in a cheaper hotel. Actually this is the 4th time ill be staying in La Carmela and I have also stayed in Boracay Courtyard (La Carmela Annex). The last time I stayed here was December 2010. I was just surprised because the hotel is so crowded to think that its off peak season. I was thinking maybe there are tons of guests in the hotel because they've been advertising all kinds of promos in coupon websites.   The room is okay but looks a lil old as compared to my last stay here. The pool is crowded and small. We ordered set breakfast since there are only 2 sets of breakfast per room. The food is okay but the serving is so small looks like a kiddie meal. Their…,3,June 2012
"Stayed at a loft-type room with a big group of friends.  Room was generally clean, well-kept and spacious.  We got an extra bed so the lower floor slept 4 of us and 5 on the loft.   On our second night though, the bath started clogging and the water did not only spill onto the bathroom floor but out into the room! Our entrance was wet for hours.  Good thing though that when we discovered it late around after midnight, there was still hotel staff up to attend to it.  But it was only (almost) fixed the next morning when we were about to check out.  Service is also generally fair and of course location is good, except if you stay at the Executive building (like us) which is a 5 minute walk to the beach.  But on the other hand it is just next to the road which is convenient for when…",3,June 2012
"The owners of this place must be from another planet. One thing is for sure. They don't have the slightest interest in how their resort is being run. It is crap all the way trough the ranks.. From booking offices to counter staff, to lazy on sight staff. (Chamber maids and waitors.) The worst thing is how they just ignore any request made by the guest.   Don't go here - I would never come back - and would not recommend this for anyone, not even my worst enemy.",1,February 2012
"This hotel was not my first choice given the bad reviews that I have read on this site. The only reason why I booked 2 standard rooms was because my first choice was already booked. I was not expecting much at all. Thankfully the whole stay was pleasant.  We arrived early but we got to be checked in at an earlier time than their 2pm check in time. The room was also clean and room service was done everyday. Their staff was also fast in heeding to my request specifically for a hair dryer.  We also requested to give our breakfast orders earlier than their 6am time so that by 6am breakfast would be served immediately for us to catch our early morning flight. Their staff was also helpful enough to call for a tricycle to the port. If every I go back, I will definitely consider staying…",4,June 2012
"The hotel itself was not bad. Getting there was a hassle. We had to ride a van from the airport, then take a ferry, then another van. The hotel itself was clean and convenient. It was beach front so, I liked that. We stayed in the back side of the hotel so it was not as noisy as many people have mentioned. I stayed in the executive wing, it was quiet and cozy. The walk was a little further from the beach, but it was a max of 2 mins further... not a big deal if you prefer a quieter sleep.  It was super crowded by the front desk tho, just to get our luggage through was difficult because the people would stand around and not want to get out of your way. That was not a good experience, but its not necessarily the hotel's fault either. We did not spend a lot of the time inside the…",3,April 2012
Bad service and very noisy hotel. Late hours at night you would hear noisy guests at the hallway. Avoid this hotel,1,June 2012
"We availed of the discounted Ensogo package which included 3d/2n stay last April 18-20, 2012. There were 10 of us in the family including our 80 yr old lola because I wanted her to enjoy the remaining years of her life  (1st offense) We arrived at the hotel after an 8-hour land and sea travel only to find out that they cannot give us a room for that day. They insisted that I did not ""coordinate"" in their manila office about the reservation and that Ensogo did not advise them of our reservation despite of me showing them Ensogo`s email of confimation for our reservation. My reason for that is I already had the confirmation of reservation (which everybody would think is valid) so I did not bother phone overseas to Manila since I am based in Canada. They were trying to wash their…",1,April 2012
"Arrived morning and had buffet bfast @220 pesos or 4-5$ just to be treated with bacon that is so THICK and HARD to CHEW, pork ala cubana, eggs cooked in two ways, bread and thats it. TOTAL RIP OFF. For that amount I would suggest you have seafood bfast in the market @ d talipapa. We had beer in their resto that night and it was very hot NO AIR-CONDITIONING at all. Corkage was just too high.  The venue for the conference is just fine. No free WIFI. Bedrooms were just like any ordinary inn nobody cleans it for you on a daily basis. I suggest you go to the next door hotel Villa de Oro, I think it would be much more better.",3,May 2012
"I had reservations in booking this promo package for my kids for their vacation in Boracay. We usually stay in places that were highly recommended by families and friends. We figured let's try this and see how true what 's being advertised by these agencies. To our great and tremendous disappointment, this hotel was a true disaster from beginning to end, and I'm not even exaggerating. The staff are rude and not a pleasant streak in how they talk and deal with their guests. Somehow, I can't fathom how they survive with the attitude and lack of professionalism that were displayed towards, the whole family that booked three bedrooms. The worst dealing was when the kids decided to get some food late at night as they were hungry and they were addressed in a very rude and intimidating…",1,May 2012
"La Carmela is all hype. stayed here with my friends last august 2011. Too bad clients/tourists are blinded by all the media hype and endorsements from celebrities. It's a little bit expensive to consider it as a budget hotel since the service, food and room amenities are blah to say the least. Their breakfast doesn't taste good and checking out takes forever. Restroom is small and their water is not that strong at times. I will not go back here, there are other inns that offer better service, good food and makes your vacation worthwhile.",3,August 2011
"I didn't have high hopes when we landed in Caticlan simply because I've read a lot about this hotel through Trip Advisor. Some say it's nice and most say it's not worth any attention. True enough, when we were unloading our bags from the van that carried us from the Jetty port to the hotel premises, I said, ""Okay, so this is the famous hotel... sigh.""  At the front desk, we were served powdered juice that should at least let us believe that it's freshly squeezed. It was too sweet. It took us a while to check-in the hotel. We were also asked PhP 1,000.00 per room for the deposit. I was expecting twice that amount as some travellers wrote.  So we found ourselves booking three rooms. Upon entering my room, it just felt okay. I didn’t have the feeling of being welcomed. The beds…",3,May 2012
"Because of the mere fact that LA CARMELA DE BORACAY is openly endorsed by Mr. Boy Abunda--a credible and straight forward media personality, I thought that the said hotel resort would be a top, if not, the great choice for me and my family to stay in to (we stayed in the island for 3 nights/ 4 days).  To my dismay, my expectations were not met. Our rooms (we booked 2 deluxe rooms since it's the only available rooms during that time) were clean but the comfort rooms were like old and not well ventilated.Moreover, I got so furious when I took a bath that same day of check in and learned that the bath sink was clogged and quickly, the entire comfort became flooded. I immediately advised the front desk staff regarding it and she promised that somebody will attend to it asap. Bad…",3,April 2012
"I almost backed out of my reservation... also got the trouble during the reservations-hard to contact their number...but they did call me the day of my trip to tell me that my request for room upgrading was granted after several calls!    Their Executive De Luxe room was nice, with a bath tub (in case we cant swim in the pool at least there's a bath tub - for my 5 year old daughter - thats cool!)....it has all the amenities and for 5 adults and a kid - the rooms ok!  even if its noisy outside, once you close the balcony door, you wont hear anything inside the room, just the tv...they accommodated us before the check in time, thank you!  I wasnt able to taste their breakfast, but my kids say its was ok...only 2 free meals per day... we werent able to use the stubs on the 2nd day…",3,May 2012
"My friends and I had a wonderful summer getaway at the famous Boracay Island. We stayed at La Carmela de Boracay and had fun. The room is just okay, service is excellent but the food is not so delicious at all. The egg is somehow raw, their adobo tastes like ginger! If you are travelling in Boracay to pamper yourself, La Carmel (Station 2) doesn't fit your vacation. We stayed in Station 2 primarily because the party is in here. But I have to warn you that there are loads of people at the shore at this part of the white san stretch. Though the water here seems to be cleaner than in Station 1 where algae and sea grasses are all over the shore.",3,May 2012
"Maybe i really expected service and accommodation to be pleasant since Boy Abunda is the hotel's endorser.  A person of credibility and candor.  Perhaps only Boy Abunda gets the best of the hotel.  Check-in was quick.  Good thing since we were really having dizzy heads due to the long travel (8 hours) by land.  Front desk personnels were not awful but not welcoming either.  When we reached our (de luxe) room, i was really disappointed with how it looked.  Very little space to move around for 4 persons.  Cabinets were not cleaned well.  I am even hesitant to unload my clothes (especially my children's) cause it looks grimy.  Bathroom tiles were stained.  At least housekeepers clean our room and change the doormats everyday. Drinking water is accessible via dispenser in our area. …",2,December 2011
"All I can say is that my stay at this hotel was very average. Most of the staff are friendly except for the supervisor receptionist. I don’t think she smiled during our check in. I must say she can multiple task but due to it, bad customer service. You would think a room named executive wing will be in a prime location but no it’s just a name. It’s located at the back of the hotel, so you will need to walk the length of the hotel to get to the beach. The buffet breakfast is not something to be excited about. A cup of noodles taste better. Now the positive, the room is quite good, it’s spacious, clean and it has utilities. Though the kettle was broken they replaced it with a new one, plus you need to ask for a hair dryer. If you’ve been placed in the higher floors and your…",3,April 2012
"A perfect location since the Hotel is within the center of the Island (station 2) Nice breakfast, Room is okay, small pool. a very slow but free wi-fi. Some staffs were unfriendly specially at the front desk. A clever hotel in the sense that as you check-in, they will ask you a P2000.00 pesos deposit which surprised us because its peculiar practice. The noisiest hotel i ever encountered in my entire travel.",4,August 2011
"Amenities are good so far but the staff and personnel are not friendly..they don't seem to care about your needs..it took us 8 calls to operator and almost 6 hrs just to request for a a new bed sheet ..no officer or supervisor to handle your complaints..desk clerk and other personnel not quite trained for a large volume of demands and requests. unsystematic and chaotic ...when we got into the airport through their shuttle bus transfer, I unfortunately left a bag with some personal belonging...I desperately contact their front desk number and a landline number for help  but to no avail...nobody  answered at all until we left the airport. If you want a worry-free vacation and you want your  money's worth...PLEASE..never try LA CARMELA DE BORACAY....no warm Filipino Hospitality…",1,April 2012
Was suprise about this hotel. Very friendly staff and clean rooms. Would stay here again. ,4,August 2011
"The Front Desk staff were not friendly, seemed like a feeling of ""We are doing you a favor for staying here"" attitude. the food was boring and tasteless.",2,February 2012
"We used to stay at Grand Boracay Hotel so we usually have high expectations when it comes to amenities especially the rooms and swimming pool..But we booked this time at La Carmela..because we thought that it offers a huge swimming pool (as shown in the picture)..Unfortunately as we arrived, we saw the ""mini"" pool beside the street full of wannabe Korean divers..then when we saw the rooms, we were again disappointed because they were so enclosed and small..but the biggest disappointment was the main pool which can only cater to small kids because it is only 2 ft deep and beside it were people drinking beer ( i think most of them are tricycle drivers)...another huge disappointment was the food served during breakfast. So we transferred to another hotel just to get out of the…",1,April 2012
"The hotel is located in boat station 2 right on Boracay beach but then so are most of the hotels. We booked a junior suite which wasn't available when we arrived so we were upgraded to a VIP room but there wasn't much VIP about it.  As we didn't get to see the junior suite we had no way of knowing whether it really was an upgrade.  From the look of the room I very much doubt it was. A lot of problems - safe wasn't working, taps in the bathroom were broken and the window didn't lock. Breakfast was not very good - limited choice and very crowded with guests. It was pretty much impossible to use the pool especially on the weekend when hordes of visitors arrived from Manila.  Most days it was overcrowded with children. I would not stay here again or recommend to others..",3,February 2012
"We went with another family. It was a very last-minute reservation and was fortunate to be able to find a hotel.  The place is ok. For the nightly rate, it was very good value. Some of the rooms are older, but the hotel does say they are in the process of renovation. We got a 2-bedroom room that was rather dated. The shower was not so good, with little hot water to speak of.  The breakfast buffet was fine, although it was super busy around 8-9am, so go early.  One thing I was very surprised to see was that the reservations are not computerized; everyone on paper. This makes for a slower check-out. Also, there was a 2000peso deposit when we checked in. At least they took credit cards for final payment.",3,March 2012
"Better check in at guest houses near D'mall.   Interior is bad. Not all rooms look like the ones they published in their website. They look old. Rest room is not good. even the hallways look poor. They are undergoing construction so maybe in a few months all the rooms will have the new look. Please dont be fooled with the photos. It is not classy as it looks like in the photos.The place is overly crowded, even the pool.   The walk to the heart of Boracay is very long and tiring. Yes you can enjoy the beach while walking but it really is a long tiring walk. After partying or staying out late at night near Station 1, 2 the walk back is  such a hassle!  The staff are just ok. The only thing i wanted here was their freshly-baked bread.  When our parents arrived, they even opted to…",2,December 2011
